Overflow Type,Municipality/Facility,NPDES #,Date Discovered,Time Discovered,Days,Minutes,Hours,Location,Zip Code,Latitude,Longitude,Collection-System,Quantity in Gallons (Estimated),Net in Gallons (Estimated),Cause,Watershed,Receiving waters,County,Comments,Penalty Collected,Penalty Notes
SSO,City of Baltimore,N/A,1/4/2012,12:00:00 AM,0,0,0,2337 Edmondson Ave,21223,39.294816,76.653847,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/11/2012,12:00:00 AM,0,0,0,3001 Erdman Ave.,21213,39.322171,76.57464,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/14/2012,12:00:00 AM,0,0,0,1550 N. Monroe Street,21217,39.306106,76.647958,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/18/2012,12:00:00 AM,0,0,0,1633 Ceddox Street,21226,39.221236,76.587439,,0,0,Rags,,Curtis Bay,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/25/2012,12:00:00 AM,0,0,0,933 Montpelier Street,21218,39.324903,76.604525,,0,0,Rags,,Herring Run,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/25/2012,8:36:00 AM,0,4,24,3507 W. Belvedere Avenue,21215,39.347358,76.678625,Patapsco WWTP,0,0,Rags,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/27/2012,12:00:00 AM,0,0,0,5106 St. Georges Avenue,21212,39.349409,76.601919,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,1/27/2012,12:00:00 AM,0,0,0,707 Linnard Street,21229,39.295375,76.676379,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/1/2012,9:43:00 AM,0,3,44,4324 Reisterstown Road,21215,39.337903,76.667139,Patapsco WWTP,233,233,Rags,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,2/13/2012,12:00:00 AM,0,0,0,4029 Greenmount Avenue,21218,39.338872,76.609538,,0,0,Rags,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/15/2012,12:00:00 AM,0,0,0,1801 Washington Blvd.,21230,39.275345,76.642158,Patapsco WWTP,0,0,Rags,,Patapsco River,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/18/2012,12:00:00 AM,0,0,0,2844 Hilldale Avenue,21215,39.327478,76.659844,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/19/2012,12:30:00 PM,0,1,0,1405 Belt Street,21230,39.273758,76.606125,Patapsco WWTP,300,300,Rags,,Inner Harbor,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,2/20/2012,12:00:00 AM,0,0,0,4815 Lindsay Road,21229,39.296611,76.705041,Patapsco WWTP,0,0,Rags,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/20/2012,6:24:00 PM,0,2,21,3113 Bancroft Road,21209,39.367313,76.694802,Back River WWTP,1410,1410,Rags,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,2/21/2012,12:00:00 AM,0,0,0,208 S. Augusta Avenue,21229,39.282928,76.684697,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/21/2012,12:00:00 AM,0,0,0,2111 N. Ellamont Street,21216,39.311225,76.671074,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/21/2012,4:13:00 PM,0,17,47,3732 Manchester Avenue,21215,39.34276,76.676321,Patapsco WWTP,0,0,Rags,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/27/2012,12:00:00 AM,0,0,0,2905 Woodland Avenue,21215,39.346674,76.665688,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,2/29/2012,10:31:00 AM,0,3,29,2324 Druid Hill Avenue,21217,39.310841,76.638694,,0,0,Rags,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/1/2012,12:00:00 AM,0,0,0,2803 Elgin Avenue,21216,39.313449,76.664312,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/4/2012,5:55:00 PM,0,2,5,3360 Wilkens Avenue,21229,39.273179,76.673395,Patapsco WWTP,0,0,Rags,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/5/2012,2:00:00 PM,0,1,0,5000 Elmer Avenue,21215,39.345639,76.676526,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/8/2012,12:00:00 AM,0,0,0,419 N. Edgewood Street,21229,39.292036,76.675448,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/8/2012,12:00:00 AM,0,0,0,5117 Herring Run Drive,21214,39.352841,76.573524,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/13/2012,8:28:00 AM,0,4,31,3220 Sun Street,21226,39.23873,76.5827,,271,271,Rags,,Patapsco River,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,3/14/2012,12:00:00 AM,0,0,0,1418 Mill Race Run,21211,,,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/14/2012,12:00:00 AM,0,0,0,3011 Brighton Street,21216,39.305222,76.667515,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/14/2012,12:00:00 AM,0,0,0,305 Cable Street,21210,39.347502,76.628767,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/14/2012,12:00:00 AM,0,0,0,3304 W. North Avenue,21216,39.308909,76.672513,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/15/2012,12:00:00 AM,0,0,0,1605 Spruce Street,21226,39.229911,76.588829,,0,0,Rags,,Patapsco River,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/19/2012,12:00:00 AM,0,0,0,2412 Saint Paul Street,21218,,,,0,0,Rags,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/19/2012,12:00:00 AM,0,0,0,2536 Washington Blvd.,21230,39.266287,76.652906,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/21/2012,12:00:00 AM,0,0,0,1812 Druid Hill Avenue,21217,39.306061,76.633529,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/22/2012,12:00:00 AM,0,0,0,2907 The Alameda,21218,39.324665,76.593408,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/22/2012,11:28:00 AM,0,1,53,1322 McCulloh Street,21217,39.302767,76.628001,,113,113,Rags,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,3/27/2012,12:00:00 AM,0,0,0,4324 Reisterstown Road,21215,39.337903,76.667139,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,3/29/2012,12:00:00 AM,0,0,0,517 N. Carrollton Avenue,21223,39.294449,76.637071,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,4/3/2012,12:00:00 AM,0,0,0,2808 Montebello Terrace,21214,39.342944,76.576345,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/3/2012,12:00:00 AM,0,0,0,4002 Kathland Avenue,21207,39.324733,76.686966,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/9/2012,12:00:00 AM,0,0,0,427 S. Gilmor Street,21223,39.283002,76.642068,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/13/2012,12:00:00 AM,0,0,0,2702 Grindon Avenue,21214,39.345335,76.574069,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/16/2012,12:00:00 AM,0,0,0,2905 Benson Avenue,21223,39.275084,76.663861,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/17/2012,12:00:00 AM,0,0,0,4101 The Alameda,21218,39.340064,76.600211,,0,0,Rags,,Herring Run,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/23/2012,12:00:00 AM,0,0,0,3220 Sun Street,21226,39.23873,76.5827,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/24/2012,12:00:00 AM,0,0,0,208 S. Augusta Avenue,21229,39.282928,76.684697,Patapsco WWTP,0,0,Rags,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,4/24/2012,12:00:00 AM,0,0,0,502 S. Belnord Avenue,21224,39.285743,76.577909,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/27/2012,12:00:00 AM,0,0,0,4705 Kernwood Avenue,21212,39.346184,76.610672,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,4/30/2012,12:00:00 AM,0,0,0,2254 Linden Avenue,21217,39.312818,76.634583,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/1/2012,12:00:00 AM,0,0,0,621 S. Glover Street,21224,39.284926,76.579262,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/3/2012,12:00:00 AM,0,0,0,3908 Groveland Avenue,21215,39.340791,76.683641,Patapsco WWTP,0,0,Rags,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/6/2012,12:00:00 AM,0,0,0,5617 Plymouth Road,21214,39.358831,76.571343,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/7/2012,12:00:00 AM,0,0,0,1313 E. North Avenue,21213,39.311888,76.600541,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/8/2012,12:00:00 AM,0,0,0,824 N. Payson Street,21217,39.297822,76.649224,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/9/2012,12:00:00 AM,0,0,0,3921 Maine Avenue,21207,39.32631,76.683362,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/16/2012,12:00:00 AM,0,0,0,123 S. Curley Street,21224,39.290868,76.575402,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/17/2012,12:00:00 AM,0,0,0,4701 East Lane,21210,39.351998,76.630016,,0,0,Rags,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/18/2012,12:00:00 AM,0,0,0,2257 Sidney Avenue,21230,39.263219,76.632895,Patapsco WWTP,0,0,Rags,,Patapsco River,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/20/2012,12:00:00 AM,0,0,0,2562 Marbourne Avenue,21230,39.253402,76.647844,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/21/2012,12:00:00 AM,0,0,0,1653 Northwick Road,21218,39.343417,76.587678,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/22/2012,12:00:00 AM,0,0,0,3024 Iona Terrace,21214,39.337474,76.573702,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/30/2012,12:00:00 AM,0,0,0,5101 Harford Road,21214,39.347873,76.565224,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/30/2012,12:00:00 AM,0,0,0,5501 Fernpark Avenue,21207,39.331381,76.706961,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,5/31/2012,12:00:00 AM,0,0,0,445 Kenneth Square,21212,39.366369,76.610928,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/8/2012,12:00:00 AM,0,0,0,5263 Cordelia Avenue,21215,39.346803,76.682755,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/9/2012,12:00:00 AM,0,0,0,5101 Harford Road,21214,39.347873,76.565224,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/13/2012,12:00:00 AM,0,0,0,2807 Overland Avenue,21214,39.341698,76.577044,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/14/2012,6:55:00 PM,0,4,20,Falls Rd & W.. Northern Pkwy,21210,,,,1300,1300,Rags,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,6/21/2012,11:00:00 AM,0,1,0,2859 Woodbrook Ave,21209,,,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/25/2012,,,,,1424 W. Mount Royal Ave,21217,39.308634,76.622165,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,6/25/2012,,,,,2536 McHenry St,21223,,,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,Charles County DPW,N/A,6/26/2012,9:00:00 AM,0,1,30,"Intersection of Vess Road and Kincaid Drive, Waldorf",,,,,2000,2000,Rags,,Piney Branch Creek,Charles County,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,6/26/2012,12:48:00 PM,0,2,0,2231 Rogene Drive,21209,39.369715,76.667149,Back River WWTP,240,240,Rags,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,6/27/2012,,,,,1234 S. Carney St,21230,39.390004,76.526051,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/13/2012,5:25:00 PM,0,2,9,2001 E. 30th St,21218,39.325413,76.587666,,129,129,Rags,,Herring Run,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/15/2012,,,,,5405 N. Charles St,21210,39.360443,76.624766,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/17/2012,,,,,3515 Clipper Mill Rf,21211,39.328363,76.640178,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/19/2012,,,,,4008 Hamilton Ave,21206,39.344047,76.549009,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/26/2012,,,,,203 N Calhoun St,21223,39.291254,76.639711,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,8/3/2012,,,,,2010 Wilkens Ave,21223,39.281681,76.647947,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,8/15/2012,,,,,2709 Round Rd,21225,39.2485,76.62849,,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,8/19/2012,,,,,1801 Sulgrave Ave,21209,39.366268,76.654601,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,8/20/2012,,,,,2737 Prospect St,21216,39.298736,76.662109,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/5/2012,,,,,3341 W. Belvedere Ave,21215,39.344137,76.680932,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/5/2012,,,,,5656 The Alameda,21239,39.358927,76.594632,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/6/2012,,,,,1530 E. Biddle St,21213,39.304216,76.597163,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/6/2012,,,,,2325 Hollins St,21223,39.286873,76.652902,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,Baltimore County DPW,N/A,9/10/2012,11:36:00 AM,0,1,1,"York Road & Towsontown Blvd, MH #52182",21204,39.397297,76.60638,Patapsco WWTP,800,800,Rags,,Towson Run,Baltimore County,None,,
SSO,City of Baltimore,N/A,9/11/2012,10:20:00 AM,0,3,44,817 Stoll St,21225,39.231058,76.60123,,0,0,Rags,,Patapsco River,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/18/2012,,,,,307 Rossiter Ave,21212,39.348931,76.614681,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/19/2012,,,,,219 E North Ave,21202,39.311242,76.613733,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/22/2012,9:00:00 AM,0,0,1,1282 Battery Ave,21230,39.274192,76.60941,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/25/2012,,,,,4801 Lorelly Ave,21216,39.31671,76.546834,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/2/2012,,,,,3907 W Mulberry St,21229,39.291669,76.680984,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/8/2012,,,,,839 E. Chase Street,21202,39.302811,76.605483,Back River WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/9/2012,,,,,3517 Oakmont Ave,21215,39.34569,76.67622,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/11/2012,,,,,2401 Harqiet Ave,21230,39.275036,76.623533,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/12/2012,,,,,104 S Monastery Ave,21229,39.285335,76.679489,Patapsco WWTP,0,0,Rags,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
